date,jurisdiction,metric_code,value,in_primary_window
2025-05-01,Cross River,CPI_ALL_ITEMS_MOM_PCT,4.282343308677227,True
2025-05-01,Delta,CPI_ALL_ITEMS_MOM_PCT,3.104315771507899,True
2025-05-01,Ebonyi,CPI_ALL_ITEMS_MOM_PCT,-2.6161315242254237,True
2025-05-01,Edo,CPI_ALL_ITEMS_MOM_PCT,-2.943058755238752,True
2025-05-01,Ekiti,CPI_ALL_ITEMS_MOM_PCT,1.6229194918902152,True
2025-05-01,Enugu,CPI_ALL_ITEMS_MOM_PCT,1.3111865499027715,True
2025-05-01,Gombe,CPI_ALL_ITEMS_MOM_PCT,1.9649856707305275,True
2025-05-01,Imo,CPI_ALL_ITEMS_MOM_PCT,0.0119935622991533,True
2025-05-01,Jigawa,CPI_ALL_ITEMS_MOM_PCT,-4.397299635455056,True
2025-05-01,Kaduna,CPI_ALL_ITEMS_MOM_PCT,-6.745228911902956,True
2025-05-01,Kano,CPI_ALL_ITEMS_MOM_PCT,-2.439999996465886,True
2025-05-01,Katsina,CPI_ALL_ITEMS_MOM_PCT,-2.5895330779157177,True
2025-05-01,Kebbi,CPI_ALL_ITEMS_MOM_PCT,-1.2755478076097404,True
2025-05-01,Kogi,CPI_ALL_ITEMS_MOM_PCT,2.397284351499124,True
2025-05-01,Kwara,CPI_ALL_ITEMS_MOM_PCT,3.573004226347493,True
2025-05-01,Lagos,CPI_ALL_ITEMS_MOM_PCT,4.376862806235323,True
2025-05-01,Nasarawa,CPI_ALL_ITEMS_MOM_PCT,2.4824549239267384,True
2025-05-01,Niger,CPI_ALL_ITEMS_MOM_PCT,3.512000531988747,True
2025-05-01,Ogun,CPI_ALL_ITEMS_MOM_PCT,2.029284833800986,True
2025-05-01,Ondo,CPI_ALL_ITEMS_MOM_PCT,2.755200222785575,True
2025-05-01,Osun,CPI_ALL_ITEMS_MOM_PCT,1.3587315156015052,True
2025-05-01,Oyo,CPI_ALL_ITEMS_MOM_PCT,-0.7547543585338303,True
2025-05-01,Plateau,CPI_ALL_ITEMS_MOM_PCT,0.4219053548866895,True
2025-05-01,Rivers,CPI_ALL_ITEMS_MOM_PCT,1.0875896352616363,True
2025-05-01,Sokoto,CPI_ALL_ITEMS_MOM_PCT,3.834248889220774,True
2025-05-01,Taraba,CPI_ALL_ITEMS_MOM_PCT,4.247934497457237,True
2025-05-01,Yobe,CPI_ALL_ITEMS_MOM_PCT,0.2787571860041566,True
2025-05-01,Zamfara,CPI_ALL_ITEMS_MOM_PCT,-1.919666604489052,True
2025-06-01,Abia,CPI_ALL_ITEMS_MOM_PCT,4.637337734235004,True
2025-06-01,Abuja,CPI_ALL_ITEMS_MOM_PCT,0.0493201735888675,True
2025-06-01,Adamawa,CPI_ALL_ITEMS_MOM_PCT,1.7112560844983875,True
2025-06-01,Akwa Ibom,CPI_ALL_ITEMS_MOM_PCT,4.3574873982836095,True
2025-06-01,Anambra,CPI_ALL_ITEMS_MOM_PCT,4.3315959026281945,True
2025-06-01,Bauchi,CPI_ALL_ITEMS_MOM_PCT,1.533351666647036,True
2025-06-01,Bayelsa,CPI_ALL_ITEMS_MOM_PCT,-0.700053104225006,True
2025-06-01,Benue,CPI_ALL_ITEMS_MOM_PCT,1.688116234494743,True
2025-06-01,Borno,CPI_ALL_ITEMS_MOM_PCT,-3.561874862682103,True
2025-06-01,Cross River,CPI_ALL_ITEMS_MOM_PCT,0.2767806534206443,True
2025-06-01,Delta,CPI_ALL_ITEMS_MOM_PCT,5.150199328215052,True
2025-06-01,Ebonyi,CPI_ALL_ITEMS_MOM_PCT,2.403711772433155,True
2025-06-01,Edo,CPI_ALL_ITEMS_MOM_PCT,-2.0487325281745683,True
2025-06-01,Ekiti,CPI_ALL_ITEMS_MOM_PCT,5.391731132539505,True
2025-06-01,Enugu,CPI_ALL_ITEMS_MOM_PCT,4.024674120935472,True
2025-06-01,Gombe,CPI_ALL_ITEMS_MOM_PCT,1.3517794117890105,True
2025-06-01,Imo,CPI_ALL_ITEMS_MOM_PCT,5.075921052743084,True
2025-06-01,Jigawa,CPI_ALL_ITEMS_MOM_PCT,-2.429564465197004,True
2025-06-01,Kaduna,CPI_ALL_ITEMS_MOM_PCT,1.5020846956913942,True
2025-06-01,Kano,CPI_ALL_ITEMS_MOM_PCT,0.9395990618853176,True
2025-06-01,Katsina,CPI_ALL_ITEMS_MOM_PCT,3.236977931673991,True
2025-06-01,Kebbi,CPI_ALL_ITEMS_MOM_PCT,1.5521253247194835,True
2025-06-01,Kogi,CPI_ALL_ITEMS_MOM_PCT,0.6356284215714965,True
2025-06-01,Kwara,CPI_ALL_ITEMS_MOM_PCT,-0.8402572623968894,True
